FID,WSO1_ID,FOOTPRINT,FACADE
8826,325246.000000000000000,9385.520000000000400,14560.851356300000000
8827,325247.000000000000000,235.750000000000000,365.746086250000020
8828,325245.000000000000000,27840.869999999999000,43192.792826500001000
8829,325242.000000000000000,563131.900000000020000,873651.455122999960000
8830,325240.000000000000000,63340.540000000001000,98267.515695599999000
8831,325241.000000000000000,44437.849999999999000,68941.556395899999000
8832,325248.000000000000000,3550028.600000000100000,5507568.700699999900000
8833,325249.000000000000000,253154.570000000010000,392747.921351999980000
8834,328257.000000000000000,54782.730000000003000,84990.761519399995000
8835,328252.000000000000000,26364.290000000001000,40901.958072300004000
8836,328259.000000000000000,59150.980000000003000,91767.737709900000000
8837,325256.000000000000000,3663201.000000000000000,5683146.714010000200000
8838,325257.000000000000000,733297.849999999980000,1137649.701320000000000
8839,325254.000000000000000,1484524.080000000100000,2303113.439880000000000
8840,325255.000000000000000,1829495.990000000000000,2838308.110739999900000
8841,325252.000000000000000,102581.980000000000000,159147.249146999990000
8842,325250.000000000000000,1825375.360000000100000,2831915.324409999900000
8843,325251.000000000000000,113200.750000000000000,175621.391184999990000
8844,328225.000000000000000,173729.130000000000000,269526.065491000020000
8845,328220.000000000000000,74673.889999999999000,115850.223856000000000
8846,325226.000000000000000,514882.539999999980000,798796.734838000030000
8847,325227.000000000000000,89199.899999999994000,138386.115133000010000
8848,325224.000000000000000,114.500000000000000,177.638813201999990
8849,325225.000000000000000,427380.539999999980000,663044.683311000000000
8850,325223.000000000000000,230674.500000000000000,357871.947877000030000
8851,325220.000000000000000,8581.459999999999100,13313.408544700000000
8852,325228.000000000000000,29513.599999999999000,45787.850770199999000
8853,328232.000000000000000,1117570.290000000000000,1733815.823870000000000
8854,328233.000000000000000,288801.270000000020000,448050.801113000020000
8855,328238.000000000000000,205891.230000000010000,319422.820271999980000
8856,325237.000000000000000,106815.860000000000000,165715.809807000010000
8857,325234.000000000000000,1090399.439999999900000,1691662.395070000100000
8858,325235.000000000000000,101279.000000000000000,157125.815994000000000
8859,325230.000000000000000,1284103.990000000000000,1992178.708570000000000
8860,325231.000000000000000,22.609999999999999,35.077493150000002
8861,328200.000000000000000,1088466.760000000000000,1688664.008680000000000
8862,328201.000000000000000,326541.710000000020000,506601.823337999990000
8863,325206.000000000000000,4603.170000000000100,7141.429008209999700
8864,325207.000000000000000,183283.989999999990000,284349.606618000020000
8865,325204.000000000000000,242951.890000000010000,376919.268817999980000
8866,325205.000000000000000,52851.959999999999000,81995.340927600002000
8867,325202.000000000000000,16816.099999999999000,26088.755397100002000
8868,325203.000000000000000,125348.370000000000000,194467.405135999990000
8869,325200.000000000000000,45156.639999999999000,70056.704200099994000
8870,325208.000000000000000,985.169999999999960,1528.407515550000000
8871,328216.000000000000000,47849.690000000002000,74234.740581699996000
8872,328214.000000000000000,41419.959999999999000,64259.561870300000000
8873,328212.000000000000000,150409.640000000010000,233347.822179999990000
8874,328211.000000000000000,246844.709999999990000,382958.693450000020000
8875,325216.000000000000000,7315011.879999999900000,11348621.401900001000000
8876,325217.000000000000000,164732.920000000010000,255569.207434999990000
8877,325215.000000000000000,14213.860000000001000,22051.613307100000000
8878,325212.000000000000000,75021.639999999999000,116389.711679000000000
8879,325213.000000000000000,105541.740000000010000,163739.073619000000000
8880,325210.000000000000000,217175.720000000000000,336929.795342000030000
8881,325211.000000000000000,395472.919999999980000,613542.727533999950000
8882,325218.000000000000000,451017.580000000020000,699715.546005000010000
8883,325219.000000000000000,40116.379999999997000,62237.176402600002000
8884,339680.000000000000000,975978.849999999980000,1514148.467660000100000
8885,339681.000000000000000,194911.980000000010000,302389.419310000030000
8886,347387.000000000000000,139275.590700000000000,170666.534985000010000
8887,347380.000000000000000,102237.258495000000000,147738.055826000000000
8888,347381.000000000000000,98463.369999999995000,152757.590942000010000
8889,336687.000000000000000,293536.870000000000000,455397.589887999990000
8890,339692.000000000000000,140664.329999999990000,218228.804475999990000
8891,339693.000000000000000,0.000000000000000,0.000000000000000
8892,339691.000000000000000,6756.239999999999800,10481.740049399999000
8893,344386.000000000000000,131244.540000000010000,203614.783243000010000
8894,344387.000000000000000,27032.970000000001000,41939.362254200001000
8895,344384.000000000000000,136209.280000000000000,211317.156022000010000
8896,344383.000000000000000,50085.279999899998000,88689.134142099996000
8897,344380.000000000000000,91202.990000000005000,141493.740247000010000
8898,333686.000000000000000,823886.380000000000000,1278189.800039999900000
8899,333687.000000000000000,165456.470000000000000,256691.706028999990000
8900,333684.000000000000000,110708.080000000000000,171754.221464000000000
8901,333682.000000000000000,228463.820000000010000,354442.251471000030000
8902,333683.000000000000000,38362.029999999999000,59515.444112600002000
8903,333680.000000000000000,38323.000000000000000,59454.912496099998000
8904,333688.000000000000000,84495.750000000000000,131088.018667000000000
8905,347394.000000000000000,23449.830000000002000,36380.429226900000000
8906,347392.000000000000000,489869.169999999980000,759990.562335000020000
8907,347393.000000000000000,25511.810000000001000,39579.411632000003000
8908,347391.000000000000000,211419.459999999990000,327999.463909999990000
8909,347399.000000000000000,15183.465000300001000,16211.847930800001000
8910,336694.000000000000000,129268.289999999990000,200548.811804000000000
8911,336695.000000000000000,8471.360000000000600,13142.600274300001000
8912,336693.000000000000000,43420.690000000002000,67363.532368600005000
8913,341384.000000000000000,841.299999999999950,1305.205439500000000
8914,341385.000000000000000,277925.380000000000000,431177.747482999980000
8915,341382.000000000000000,250052.260000000010000,387934.929010000020000
8916,341383.000000000000000,104843.100000000010000,162655.203386999990000
8917,336698.000000000000000,65889.436414099997000,102221.889047000000000
8918,336699.000000000000000,166203.200118999990000,257850.168031000010000
8919,330687.000000000000000,677556.069999999950000,1051170.848079999900000
8920,330685.000000000000000,8506.110000000000600,13196.518831900001000
8921,330689.000000000000000,19907.700000000001000,30885.115858699999000
8922,339667.000000000000000,91833.330000000002000,142471.636367000000000
8923,339665.000000000000000,33629.059999999998000,52172.649044500002000
8924,339660.000000000000000,485632.419999999980000,753417.666536999980000
8925,344396.000000000000000,171086.620000000000000,270998.203182000030000
8926,344397.000000000000000,5828.139999979999600,7376.836635429999700
8927,339668.000000000000000,148328.290000000010000,230118.754545000000000
8928,344398.000000000000000,75569.729999999996000,117240.054263000000000
8929,333694.000000000000000,28194.250000000000000,43741.003451800003000
8930,347367.000000000000000,157158.835001000000000,211753.534087999990000
8931,347363.000000000000000,280897.250000000000000,435788.357870000010000
8932,347360.000000000000000,122128.615894000000000,237366.621036000000000
8933,347361.000000000000000,947489.648505000050000,1581999.439779999900000
8934,347369.000000000000000,4081.960000000000000,6332.828787780000300
8935,336661.000000000000000,51043.410000000003000,79189.520227600005000
8936,341396.000000000000000,13257.480000000000000,20567.856736000002000
8937,341394.000000000000000,77020.770000000004000,119491.210791000000000
8938,341392.000000000000000,1720.044999880000000,1925.304768530000000
8939,341393.000000000000000,516264.419999999980000,800940.552425000000000
8940,330697.000000000000000,29054.889999999999000,45076.200223000000000
8941,330694.000000000000000,195965.470000000000000,304023.813883000000000
8942,330695.000000000000000,2574.190000000000100,3993.642224960000000
8943,330692.000000000000000,56844.980000000003000,88190.180049600007000
8944,330691.000000000000000,111097.670000000000000,172358.628766000010000
8945,330699.000000000000000,25816.650000000001000,40052.353583700002000
8946,339675.000000000000000,5807.630000000000100,9010.044296449999800
8947,339678.000000000000000,3134.070000000000200,4862.243209049999700
8948,344360.000000000000000,11785.214999800000000,23405.368370900000000
8949,344361.000000000000000,21543.240000000002000,33422.517252400001000
8950,344368.000000000000000,51745.475000300001000,102840.183751000000000
8951,333664.000000000000000,56652.959999999999000,87892.261659099997000
8952,333663.000000000000000,28579.200000000001000,44338.207154099997000
8953,333669.000000000000000,22507.712107899999000,34918.818370699999000
8954,347377.000000000000000,226211.140000000010000,350947.467758000010000
8955,347375.000000000000000,13526.919790300000000,26812.248151899999000
8956,336676.000000000000000,28633.400000000001000,44422.301693200003000
8957,336672.000000000000000,12473.070000000000000,19350.912865800001000
8958,336673.000000000000000,77627.190000000002000,120432.013795000010000
8959,341365.000000000000000,106701.830000000000000,165538.858924000000000
8960,341362.000000000000000,210932.549999999990000,327243.967784999990000
8961,341363.000000000000000,330840.739999999990000,513271.379902000020000
8962,336678.000000000000000,42334.480000000003000,65678.358222600000000
8963,341360.000000000000000,1388.190000000000100,2153.669143080000100
8964,341361.000000000000000,174951.390000000010000,271422.259399999980000
8965,330667.000000000000000,41212.190000000002000,63937.223033299997000
8966,330660.000000000000000,47535.099999999999000,73746.687101100004000
8967,330668.000000000000000,92992.800000000003000,144270.463582000000000
8968,330669.000000000000000,78315.570000000007000,121499.968645999990000
8969,339647.000000000000000,213276.149999999990000,330879.911564000010000
8970,339645.000000000000000,68858.134999700007000,135274.041019000000000
8971,339640.000000000000000,63720.610000000001000,98857.135770099994000
8972,344373.000000000000000,853814.510000000010000,1324621.128779999900000
8973,339648.000000000000000,20351.689999999999000,31573.921652100002000
8974,339649.000000000000000,112654.899999999990000,174774.512256999990000
8975,344371.000000000000000,32077.085000100000000,41470.550307199999000
8976,333676.000000000000000,6178.786830119999600,9585.874925489999400
8977,333677.000000000000000,538.019999999999980,834.694722359000020
8978,333674.000000000000000,108128.080000000000000,167751.558251999990000
8979,333673.000000000000000,97669.750000000000000,151526.347671000000000
8980,333670.000000000000000,134558.170000000010000,208755.589803999990000
8981,333678.000000000000000,63373.790000000001000,98319.072371999995000
8982,347345.000000000000000,136440.090000000000000,211675.265535000010000
8983,347342.000000000000000,1462243.006540000000000,2457778.287850000000000
8984,347343.000000000000000,28130.494999300001000,42478.672950400003000
8985,347341.000000000000000,802197.397693000040000,1197699.068900000100000
8986,336640.000000000000000,343993.979999999980000,533677.514001999980000
8987,336641.000000000000000,121511.530000000000000,188514.842647000010000
8988,341375.000000000000000,54959.150000000001000,85264.467479400002000
8989,336648.000000000000000,58003.923464799998000,89988.177955699997000
8990,336649.000000000000000,194057.100000000010000,301063.194993000010000
8991,341371.000000000000000,30511.880000000001000,47336.605008099999000
8992,330677.000000000000000,145441.220000000000000,225639.736334999990000
8993,330675.000000000000000,251569.410000000000000,390288.650871000020000
8994,330670.000000000000000,57980.190000000002000,89951.366739100005000
8995,330671.000000000000000,62552.660000000003000,97045.166320100005000
8996,330678.000000000000000,2438.030000000000200,3782.399641170000000
8997,339656.000000000000000,58365.930000000000000,90549.819479700003000
8998,339657.000000000000000,155215.920000000010000,240804.341768999990000
8999,339655.000000000000000,87297.880000000005000,135435.271374000000000
9000,344346.000000000000000,1751.050000000000000,2716.606105169999900
9001,344344.000000000000000,10001.030000000001000,15515.761501999999000
9002,344345.000000000000000,194500.640000000010000,301751.274664999980000
9003,344342.000000000000000,18837.729999800002000,36751.419323399998000
9004,344343.000000000000000,2812.409999999999900,4363.215060149999800
9005,339658.000000000000000,413508.020000000020000,641522.645450999960000
9006,339659.000000000000000,1549887.980000000000000,2404519.984329999900000
9007,333646.000000000000000,9293.750116440000100,14418.484560700001000
9008,333640.000000000000000,165479.299999999990000,256727.122731000010000
9009,333649.000000000000000,212961.299999999990000,330391.431472999980000
9010,347352.000000000000000,606.105000080999960,1238.044443589999900
9011,347353.000000000000000,134889.971610999990000,209869.693545999990000
9012,347350.000000000000000,87524.190000699993000,134298.289915000000000
9013,347351.000000000000000,74106.444998999999000,123398.025641000000000
9014,336652.000000000000000,23993.169999999998000,37223.368637799998000
9015,336650.000000000000000,118342.070000000010000,183597.690547000010000
9016,336651.000000000000000,114627.070000000010000,177834.195768000010000
9017,341342.000000000000000,64249.199999999997000,99677.179121399997000
9018,341340.000000000000000,417.870000000000000,648.289786049999980
9019,341348.000000000000000,77568.604999300005000,132196.272245000000000
9020,341349.000000000000000,197370.554999999990000,365437.929464999990000
9021,330641.000000000000000,69050.919999999998000,107126.639507999990000
9022,330649.000000000000000,123.099999999999990,190.979186500000000
9023,339626.000000000000000,59623.589999999997000,92500.949893099998000
9024,339624.000000000000000,51918.919999999998000,80547.801218399996000
9025,339625.000000000000000,88256.089999999997000,136921.840425000000000
9026,344354.000000000000000,115092.470000000000000,178556.226228999990000
9027,344355.000000000000000,488349.840000000030000,757633.428319000060000
9028,344352.000000000000000,243748.534999000000000,383841.734237000000000
9029,333653.000000000000000,11185.580000000000000,17353.483379099998000
9030,333650.000000000000000,54755.760000000002000,84948.917496199996000
9031,347326.000000000000000,22605.400400099999000,40807.018467599999000
9032,347327.000000000000000,303659.858412000000000,552991.545230000050000
9033,347324.000000000000000,825612.630000000000000,1280868.090370000100000
9034,347322.000000000000000,633806.901934999970000,1061311.633820000100000
9035,347323.000000000000000,23186.040000000001000,35971.241691299998000
9036,347321.000000000000000,102488.571685000000000,74085.438543099997000
9037,336627.000000000000000,228489.280000000000000,354481.782415000020000
9038,336622.000000000000000,490775.289999999980000,761396.229731000030000
9039,341354.000000000000000,114221.740000000010000,177205.376450999990000
9040,341352.000000000000000,63697.440000000002000,98821.170568400004000
9041,336629.000000000000000,116976.200000000000000,181478.671803000000000
9042,341358.000000000000000,741.024999987000000,1424.192289320000100
9043,341359.000000000000000,6840.874999890000300,12615.306297400000000
9044,330656.000000000000000,3028.610000000000100,4698.646354010000300
9045,330657.000000000000000,63262.989999999998000,98147.174673000001000
9046,330654.000000000000000,408195.440000000000000,633280.688804000030000
9047,330650.000000000000000,81942.539999999994000,127126.929036999990000
9048,330658.000000000000000,11765.480000000000000,18253.178988000000000
9049,330659.000000000000000,16234.750000000000000,25186.839971099998000
9050,339636.000000000000000,58811.650000000001000,91241.308459499996000
9051,339637.000000000000000,324115.580000000020000,502837.894004000000000
9052,339632.000000000000000,163265.980000000010000,253293.409483000000000
9053,339631.000000000000000,170707.630000000000000,264838.419658000000000
9054,344326.000000000000000,104016.360000000000000,161372.609669000000000
9055,344327.000000000000000,19497.599999999999000,30248.872047699999000
9056,344325.000000000000000,165856.739999999990000,257312.715510000010000
9057,339638.000000000000000,344640.320000000010000,534680.273143999980000
9058,344320.000000000000000,80089.399999999994000,124251.924146000000000
9059,339639.000000000000000,31745.270000000000000,49250.119984800003000
9060,333626.000000000000000,2176.329999999999900,3376.398849969999900
9061,333627.000000000000000,490577.840000000030000,761090.082554999970000
9062,333624.000000000000000,27722.395521300001000,43008.943649499997000
9063,333628.000000000000000,5264.899999999999600,8168.044833500000100
9064,333629.000000000000000,83114.570000000007000,128945.215584000010000
9065,347336.000000000000000,274575.082765000000000,546062.034680000040000
9066,347337.000000000000000,368452.590000000030000,571622.980408999950000
9067,347338.000000000000000,27962.709999999999000,43381.777226799997000
9068,336632.000000000000000,44282.510000000002000,68700.564468900004000
9069,336633.000000000000000,67439.220000000001000,104626.239902000000000
9070,336630.000000000000000,132581.925187999990000,205689.629660000010000
9071,336631.000000000000000,41.359999999999999,64.166524400000000
9072,341324.000000000000000,130067.120000000000000,201788.138944000010000
9073,341325.000000000000000,206597.750000000000000,320518.937501000010000
9074,341323.000000000000000,51081.089999999997000,79247.991006400000000
9075,336639.000000000000000,38794.779999999999000,60186.804483100001000
9076,341328.000000000000000,50871.805000200002000,79542.985529199999000
9077,341329.000000000000000,52059.980000000003000,80766.667691199997000
9078,330624.000000000000000,312511.000000000000000,484834.335024000030000
9079,330622.000000000000000,26957.970000000001000,41823.015725500001000
9080,330623.000000000000000,7375.699999999999800,11442.776642900000000
9081,330621.000000000000000,75504.839999999997000,117139.363193000000000
9082,330629.000000000000000,31031.259999999998000,48142.368497399999000
9083,339605.000000000000000,280786.760000000010000,435616.907125000030000
9084,339602.000000000000000,283833.605000999990000,484673.819390000020000
9085,339603.000000000000000,816.130000000000000,1266.164461000000100
9086,344334.000000000000000,224030.429999999990000,347564.260514999970000
9087,344335.000000000000000,95859.449999999997000,148717.812451000010000
9088,344333.000000000000000,29768.951730100001000,48626.008925299997000
9089,333636.000000000000000,105218.840000000000000,163238.175805000010000
9090,333634.000000000000000,7042.319999999999700,10925.563306900000000
9091,333632.000000000000000,16561.029999999999000,25693.032486100001000
9092,333633.000000000000000,196986.920000000010000,305608.507281999980000
9093,333638.000000000000000,5904.949999999999800,9161.029405049999700
9094,347300.000000000000000,70744.789999999994000,109754.567169999990000
9095,336602.000000000000000,85407.320000000007000,132502.205905000010000
9096,336603.000000000000000,79309.630000000005000,123042.176196000000000
9097,341337.000000000000000,25839.509999999998000,40087.819836700000000
9098,341332.000000000000000,60770.919999999998000,94280.942916000000000
9099,341333.000000000000000,97947.360000000001000,151957.038128999990000
9100,336608.000000000000000,100912.021268000000000,156556.466950000000000
9101,341330.000000000000000,1544739.159999999900000,2396532.047480000200000
9102,336609.000000000000000,67305.100000000006000,104418.150505000000000
9103,341331.000000000000000,9830.739999999999800,15251.564417899999000
9104,341338.000000000000000,432605.330000000020000,671150.574784999950000
9105,330633.000000000000000,84375.029999999999000,130900.709945000000000
9106,330630.000000000000000,73525.899999999994000,114069.208522999990000
9107,330631.000000000000000,107760.310000000000000,167181.024991000010000
9108,330638.000000000000000,131041.640000000000000,203300.032015000000000
9109,339616.000000000000000,35962.669999999998000,55793.052974600003000
9110,344306.000000000000000,4839.660000150000100,8663.678189700000100
9111,344307.000000000000000,61069.169999999998000,94743.669101000007000
9112,333604.000000000000000,170381.410000000000000,264332.308733000010000
9113,333605.000000000000000,41235.930000000000000,63974.049484800002000
9114,333602.000000000000000,359052.030000000030000,557038.840594999960000
9115,333608.000000000000000,83734.119999999995000,129906.401230000000000
9116,333609.000000000000000,20904.049999999999000,32430.867158199999000
9117,347314.000000000000000,271652.210000000020000,416378.742313000020000
9118,336614.000000000000000,270590.159999999970000,419797.755354999970000
9119,336615.000000000000000,280816.179999999990000,435662.503849999980000
9120,336613.000000000000000,82892.110000000001000,128600.096444000000000
9121,341304.000000000000000,68158.160000000003000,105741.622646000000000
9122,341302.000000000000000,2388.500000000000000,3705.561418299999800
9123,341303.000000000000000,224.729999999999990,348.655160029999990
9124,341301.000000000000000,182304.899999999990000,282830.692805000000000
9125,330606.000000000000000,19661.060000000001000,30502.506081100000000
9126,330607.000000000000000,34.329999999999998,53.261323152499997
9127,330604.000000000000000,55834.610000000001000,86622.671822400007000
9128,330603.000000000000000,55561.589999999997000,86199.119901800004000
9129,330600.000000000000000,95809.929999999993000,148641.016528000010000
9130,330601.000000000000000,384850.340000000030000,597062.754551999970000
9131,344310.000000000000000,62894.500000000000000,97575.497588500002000
9132,344319.000000000000000,29539.500000000000000,45828.046170399997000
9133,333616.000000000000000,42752.370000000003000,66326.683042300006000
9134,333614.000000000000000,76757.550000000003000,119082.831983000000000
9135,333615.000000000000000,50344.699999999997000,78105.539891199995000
9136,333612.000000000000000,72112.509999999995000,111876.466513000010000
9137,333613.000000000000000,33831.839999999997000,52487.235481900003000
9138,333610.000000000000000,863922.829999999960000,1340303.240569999900000
9139,333611.000000000000000,33249.489999999998000,51583.770550399997000
9140,341316.000000000000000,140794.920000000010000,218431.379693000000000
9141,339186.000000000000000,422624.659999999970000,655666.361230000040000
9142,341317.000000000000000,323099.400000000020000,501261.292964999970000
9143,339187.000000000000000,39178.440000000002000,60782.030885900000000
9144,341314.000000000000000,806012.550000000050000,1250460.237179999900000
9145,339184.000000000000000,231789.299999999990000,359601.489829999980000
9146,339985.000000000000000,43289.160000000003000,67159.482649300000000
9147,369484.000000000000000,4329.220197270000400,14918.421994599999000
9148,339185.000000000000000,1172.740000000000000,1819.406427100000000
9149,339984.000000000000000,127210.509999999990000,197356.308743000000000
9150,339182.000000000000000,3233537.020000000000000,5016559.087070000400000
9151,339983.000000000000000,19703.099999999999000,30567.695496000000000
9152,339180.000000000000000,3131.449999999999800,4858.204489959999600
9153,339981.000000000000000,26085.434999699999000,35823.461113500001000
9154,339181.000000000000000,175710.250000000000000,272599.615685000030000
9155,341318.000000000000000,253664.570000000010000,393539.140415999980000
9156,330614.000000000000000,14628.170000000000000,22694.370497600001000
9157,330610.000000000000000,0.000000000000000,0.000000000000000
9158,330611.000000000000000,66172.050000000003000,102660.338745000000000
9159,336186.000000000000000,71666.320000000007000,111184.219853000000000
9160,366484.000000000000000,12257.473726000000000,39502.657842400004000
9161,336185.000000000000000,449206.030000000030000,696905.197323999950000
9162,336182.000000000000000,4360.290000000000000,6764.625813740000000
9163,355788.000000000000000,25788.820275099999000,52058.374375200001000
9164,355789.000000000000000,7841.394999680000200,15226.132411099999000
9165,339194.000000000000000,3179.579999999999900,4932.849901399999900
9166,369492.000000000000000,17908.352719899998000,46587.680626699999000
9167,339193.000000000000000,114252.300000000000000,177252.779073999990000
9168,369490.000000000000000,25000.612907800001000,43666.184153900002000
9169,339191.000000000000000,521876.229999999980000,809646.612765999980000
9170,369491.000000000000000,33396.937206399998000,79084.124190500006000
9171,339999.000000000000000,3905680.569999999800000,6059332.572949999900000
9172,369498.000000000000000,83.355134643900001,116.863087990000000
9173,339998.000000000000000,186889.720000000000000,289943.576920000020000
9174,358794.000000000000000,118463.250000000000000,183785.686932000010000
9175,358795.000000000000000,45844.739999999998000,71124.233647400004000
9176,358793.000000000000000,29668.639999999999000,46028.397318600000000
9177,333186.000000000000000,4358.560000000000400,6761.938386030000400
9178,363486.000000000000000,193363.014174999990000,367827.470425000010000
9179,333187.000000000000000,598521.170000000040000,928555.230040000050000
9180,363487.000000000000000,121741.194226000010000,204779.673826000010000
9181,333985.000000000000000,149752.170000000010000,232327.800637000010000
9182,333185.000000000000000,34511.223563400003000,53541.241714700001000
9183,333984.000000000000000,21719.660000000000000,33696.240700200004000
9184,333983.000000000000000,33564.099999999999000,52071.858482199998000
9185,333982.000000000000000,109091.399999999990000,169246.061901999990000
9186,333180.000000000000000,91586.720000000001000,142089.051420000000000
9187,333980.000000000000000,699.210000000000040,1084.764882149999900
9188,333989.000000000000000,106611.140000000000000,165398.151426000000000
9189,333189.000000000000000,151499.149999999990000,235038.120373999990000
9190,352786.000000000000000,114391.570000000010000,177468.839589000010000
9191,352788.000000000000000,35049.290580000001000,56398.416076399997000
9192,352789.000000000000000,44320.564998399997000,88397.229938599994000
9193,336196.000000000000000,104714.530000000000000,162455.730604000010000
9194,336197.000000000000000,17030.580000000002000,26421.527080000000000
9195,336194.000000000000000,58015.230000000003000,90005.702966099998000
9196,336995.000000000000000,96666.830000000002000,149970.392016000000000
9197,336994.000000000000000,199120.660000000000000,308918.839210000010000
9198,336192.000000000000000,4323.159999999999900,6707.022943640000400
9199,336993.000000000000000,85379.077944799996000,132458.441293000010000
9200,336193.000000000000000,476828.700000000010000,739759.511122000050000
9201,336992.000000000000000,538648.349297999990000,835667.355906000010000
9202,336991.000000000000000,63954.247104900001000,99219.633878299996000
9203,336191.000000000000000,86601.190000000002000,134354.415429999990000
9204,336198.000000000000000,74452.880000000005000,115507.329452000010000
9205,366498.000000000000000,130542.940015999990000,360627.531641000010000
9206,336199.000000000000000,54592.459999999999000,84695.592228699999000
9207,355794.000000000000000,32626.599999999999000,50617.412163000001000
9208,355792.000000000000000,172.340000000000000,267.370861100000010
9209,355793.000000000000000,2295.880000000000100,3561.865849070000000
9210,355791.000000000000000,0.000000000000000,0.000000000000000
9211,330186.000000000000000,118052.870000000000000,183149.032757999990000
9212,360486.000000000000000,200.560000000000000,311.151792399999980
9213,330187.000000000000000,405176.340000000030000,628596.786471999950000
9214,330184.000000000000000,286279.530000000030000,444138.439186999980000
9215,360484.000000000000000,90652.712646800006000,181662.087921000000000
9216,330984.000000000000000,687865.579999999960000,1067165.167110000000000
9217,360485.000000000000000,0.000000000000000,0.000000000000000
9218,330182.000000000000000,186123.100000000010000,288754.241087000000000
9219,330983.000000000000000,36663.919999999998000,56880.968468899999000
9220,330180.000000000000000,0.000000000000000,0.000000000000000
9221,330981.000000000000000,43282.820000000000000,67149.640977799994000
9222,330980.000000000000000,620.440000000000050,962.559922600000050
9223,339966.000000000000000,16961.689999999999000,26314.631153200000000
9224,339165.000000000000000,14990.160000000000000,23255.986122900002000
9225,339162.000000000000000,542612.780191999980000,1146806.861340000100000
9226,339163.000000000000000,72365.059999999998000,112268.250600000000000
9227,358764.000000000000000,70486.389999299994000,149538.389475000000000
9228,358765.000000000000000,76639.839999999997000,118900.261248000000000
9229,333996.000000000000000,85715.449999999997000,132980.285762000010000
9230,333995.000000000000000,143164.929999999990000,222108.243049999990000
9231,333195.000000000000000,2072905.520000000000000,3215937.442809999900000
9232,333994.000000000000000,236880.970000000000000,367500.750262000020000
9233,333192.000000000000000,66785.741077200000000,103612.420289000000000
9234,333993.000000000000000,188.000000000000000,291.666020000000000
9235,333193.000000000000000,2829.146000650000100,4389.186508890000400
9236,333992.000000000000000,6459.010000000000200,10020.607423199999000
9237,333991.000000000000000,6041.569999999999700,9372.984552129999400
9238,333990.000000000000000,13030.920000000000000,20216.376938000001000
9239,352797.000000000000000,38307.809999999998000,59431.322549299999000
9240,352790.000000000000000,67563.870000299998000,150319.304045000000000
9241,352791.000000000000000,55232.370000000003000,85688.350844899993000
9242,352798.000000000000000,8767.950000000000700,13602.733164900001000
9243,336166.000000000000000,30431.337884299999000,47211.646854300001000
9244,336167.000000000000000,77063.770594300004000,119557.924759999990000
9245,336162.000000000000000,392643.229999999980000,609152.690758000010000
9246,336963.000000000000000,30914.040000000001000,47960.540051099997000
9247,336163.000000000000000,15706.209999999999000,24366.858415300001000
9248,336962.000000000000000,208328.130000000000000,323203.461116000020000
9249,366463.000000000000000,439517.013673999990000,1163209.422190000100000
9250,336160.000000000000000,63403.860000000001000,98365.730504000006000
9251,336168.000000000000000,94692.320000000007000,146907.134893000010000
9252,336169.000000000000000,98199.179999999993000,152347.694189000000000
9253,366469.000000000000000,0.000000000000000,0.000000000000000
9254,355762.000000000000000,7020.394999809999700,13650.140571600001000
9255,355763.000000000000000,50800.830000000002000,78813.191114899993000
9256,330196.000000000000000,98444.669999999998000,152728.575228000000000
9257,330197.000000000000000,124331.210000000010000,192889.347461000000000
9258,330995.000000000000000,3989.139999999999900,6188.813545050000400
9259,360494.000000000000000,678178.671439000060000,1324127.528560000000000
9260,360495.000000000000000,104615.888916000000000,206702.827951999990000
9261,330192.000000000000000,140038.160000000000000,217257.339653000000000
9262,330993.000000000000000,2522.800000000000200,3913.909761999999800
9263,360492.000000000000000,125122.864489000000000,251466.872027000000000
9264,330193.000000000000000,68603.160000000003000,106432.015648999990000
9265,339177.000000000000000,195821.320000000010000,406226.314383000020000
9266,369474.000000000000000,202.428019111999990,562.008791105999990
9267,369472.000000000000000,3507.547851899999800,11385.062321500000000
9268,369471.000000000000000,2680.109702969999900,8252.898728960000900
9269,339178.000000000000000,234469.739941999990000,363619.705893000010000
9270,339179.000000000000000,133867.480000000010000,207684.048221000000000
9271,358776.000000000000000,727635.030000000030000,1128864.125410000100000
9272,358774.000000000000000,36391.209999999999000,56457.878009499997000
9273,358775.000000000000000,112132.052954000000000,185845.221029999990000
9274,333167.000000000000000,131075.750000000000000,203352.913959000000000
9275,333165.000000000000000,190239.000000000000000,295139.710263999990000
9276,333964.000000000000000,33641.570000000000000,52192.036321500003000
9277,333162.000000000000000,168534.440000000000000,261466.879672999990000
9278,333963.000000000000000,150818.679999999990000,233982.431231000000000
9279,333160.000000000000000,94222.000000000000000,146177.461764000010000
9280,333961.000000000000000,164428.920000000010000,255097.549193000010000
9281,333960.000000000000000,3079.969999999999800,4778.312266439999800
9282,333168.000000000000000,12082.850000000000000,18745.525773099998000
9283,333969.000000000000000,114734.990000000010000,178001.620517000000000
9284,333169.000000000000000,918545.010000000010000,1425044.888199999900000
9285,333968.000000000000000,0.000000000000000,0.000000000000000
9286,352762.000000000000000,71953.729999999996000,111630.116597000000000
9287,352769.000000000000000,24.000000000000000,37.233960000000003
9288,336977.000000000000000,547822.420000000040000,849900.084379000010000
9289,336177.000000000000000,144431.600000000010000,224073.387363999990000
9290,336976.000000000000000,16282.690000000001000,25261.215326300000000
