"346352";"346350";"346351";"346358";"346359";"335656";"335654";"335655";"335652";"335651";"340344";"340345";"349322";"349323";"338622";"338623";"343356";"338628";"332654";"332652";"332653";"332650";"332651";"332659";"346324";"346325";"346320";"335626";"335624";"340356";"340355";"340359";"349336";"349337";"349339";"343324";"343325";"343321";"332626";"332620";"332621";"332629";"346336";"346334";"346335";"346338";"335636";"335637";"335635";"340327";"340324";"340323";"340328";"340329";"349306";"349305";"349300";"338606";"338607";"338604";"338602";"338603";"338600";"338601";"343336";"343337";"343334";"343335";"343332";"343333";"343338";"332636";"332630";"332631";"332639";"346307";"346304";"346302";"346300";"346301";"335607";"335604";"335605";"335603";"335608";"349316";"349314";"349312";"349318";"349319";"338616";"338617";"338614";"338615";"338613";"343300";"343309";"332607";"332602";"332600"
"2010-01-01 09:00:00";0;0;0;0;0;0;0;0;0;0.03;0;0;0;0;0;0.04;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2010-01-01 10:00:00";0;0;0;0;0;0;0;0;0;0.01;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2010-01-01 11:00:00";0;0;0;0;0;0;0;0;0;0.06;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.03;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.02;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.04;0;0;0;0;0;0;0
"2010-01-01 12:00:00";0;0;0;0;0;0;0;0;0;0.01;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.04;0;0;0;0;0;0;0;0.19;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2010-01-01 13:00:00";0;0;0;0;0;0;0;0.02;0;0.2;0;0;0;0;0.05;0;0;0.1;0;0;0;0;0;0;0;0.12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0;0.08;0;0.08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.26;0;0;0;0;0.02;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2010-01-01 14:00:00";0;0;0;0;0;0;0;0.06;0;0.04;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.18;0;0;0;0;0;0;0;0;0;0;0;0;0;0.02;0;0;0.37;0;0.12;0;0;0;0;0;0;0;0;0;0;0;0;0;0.06;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.4;0;0;0;0;0;0;0;0;0;0;0;0;0.12;0.04;0.12;0.16;0;0;0;0;0;0
"2010-01-01 15:00:00";0;0;0;0;0;0;0;0;0.01;0.06;0;0;0;0;0;0.05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.15;0;0.09;0;0;0;0;0;0;0;0;0;0;0;0;0;0.44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.38;0;0;0;0;0;0;0;0;0.02;0;0;0;0.25;0.03;0.97;1.21;0;0;0;0.11;0;0
"2010-01-01 16:00:00";0;0;0;0;0;0.17;0;0;0;0.06;0;0;0;0;0;0.02;0;0;0;0;0;0;0;0;0;0.07;0;0;0;0;0;0;0;0.68;0.63;0;0;0;0;0;0;0;0.03;0;0.05;0.04;0;0.34;0;0;0;0;0;0;0.3;0.55;0.03;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.37;0;0.23;0.11;0;0.03;0;0;0;0;0;0
"2010-01-01 17:00:00";0;0;0;0;0;0;0;0;0;0.09;0;0;0.11;0;0;0.33;0;0;0;0.01;0;0.07;0.07;0;0;0.26;0.02;0;0;0;0;0;0;0.11;0.25;0;0;0;0;0;0;0;0.14;0;0.08;0.05;0;0.43;0;0;0;0;0;0;0.83;0.36;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.01;0;0;0;0.12;0;0;0;0;0;0;0.98;0;0;0;0.85;1.22;0;0;0;0;0;0;0;0;0;0
"2010-01-01 18:00:00";0.5;0;0;0;0;0;0;0;0;0.1;0;0;0.59;0.19;0;0;0;0;0.02;0;0;0;0.04;0;0;0.06;0.33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.52;0;0;0;0;0;0;0;0;0.34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.11;0;0;0;0;0;0;0;0;0;0;0;0.47;0;0;0;0.29;0.95;0;0;0;0;0;0;0;0;0.03;0
"2010-01-01 19:00:00";0.08;0;0;0;0;0;0;0;0;0;0;0;0.26;0.07;0;0;0;0;0;0;0;0.08;0.06;0;0;0.02;0.22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.01;0;0;0;0;0;0;0;0;0.18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.21;0;0;0;0;0;0;0;0;0;0;0;0.13;0.67;0;0;0;0;0;0;0;0;0;0
"2010-01-01 20:00:00";0;0;0;0;0;0;0;0;0;0.03;0;0;0.37;0;0;0;0;0;0;0;0;0;0;0;0;0;0.38;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.08;0;0;0;0;0;0;0;0;0;0
"2010-01-01 21:00:00";0;0;0;0;0;0;0;0;0;0.14;0;0;0.19;0.07;0;0;0;0;0;0;0;0;0;0;0;0.12;0.01;0;0;0;0;0;0;0;0;0;0;0;0.32;0;0.1;0;0.01;0;0;0;0;0;0;0;0;0;0;0;0.21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.11;0;0;0;0;0.22;0.33;0;0;0;0;0.03;0;0;0;0;0
"2010-01-01 22:00:00";0.4;0;0;0;0;0;0;0;0.1;0.06;0;0;0.54;0;0;0.04;0;0;0;0;0;0;0;0;0;0.01;0.01;0.03;0.06;0;0;0;0;0;0;0;0;0;0.37;0;0;0;0;0;0;0.37;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0;0.31;0;0;0;0;0;0.39;0;0;0;0;0;0;0;0;0;0
"2010-01-01 23:00:00";0;0;0;0;0;0;0.02;0;0.31;0.27;0;0.1;0.37;0.1;0.18;0;0;0.15;0;0;0;0;0;0;0;0;0.11;0.38;0.42;0;0;0;0;0;0;0;0;0;0.15;0;0;0;0;0;0;0;0;0;0.13;0;0.17;0.11;0.09;0.1;0;0;0;0.03;0;0.18;0;0;0;0;0;0;0;0;0;0;0.19;0;0;0;0;0;0.12;0;0;0;0;0.23;0;0.34;0;0;0;0;0;0;0;0;0;0;0;0.15;0;0;0;0
"2010-01-02 00:00:00";0;0;0;0;0;0;0;0.38;0.06;0.26;0;0.07;0.21;0.05;0.09;0;0;0.2;0.03;0;0;0;0;0;0;0;0.01;0.01;0.11;0;0;0;0;0;0;0;0;0;0;0.1;0;0;0;0;0;0;0.32;0;0;0.01;0.25;0.19;0;0.06;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0;0;0.01;0.1;0;0;0;0;0;0;0.48;0.09;0.53;0;0;0;0;0;0.1;0;0;0;0;0;0.16;0;0;0;0
"2010-01-02 01:00:00";0;0;0;0;0;0.07;0.01;0;0.64;1.04;0.03;0.09;0.49;0.15;0.06;0;0;0.03;0;0;0;0;0;0;0;0.17;0;0.1;0.51;0;0;0;0;0;0;0;0;0;0;0.1;0;0;0.81;0;0.54;0;0;0;0.12;0;0.15;0.12;0.1;0.09;0.06;0;0;0;0.25;0.02;0;0;0;0;0;0;0;0;0;0;0.35;0;0;0;0.01;0;0;1.67;0;0;0;0.93;0;0.08;0;0;0;0;0.02;0.23;0.09;0.02;0.14;0.1;0;0.38;0;0;0;0
"2010-01-02 02:00:00";0.21;0;0;0;0;0;0.28;0;0.42;0.35;0.22;0.54;0.68;0.35;0;0.4;0;0.03;0;0;0;0;0;0;0;0.78;0.08;0.22;0.34;0;0;0;0.05;0.04;0;0;0;0;0;0.68;0;0;0.94;0;0.65;0.5;0;0;0.26;0;0.16;0.14;0.64;0.39;0;0.02;0;0.03;0;0;0;0;0;0;0;0;0;0;0;0;0.16;0;0;0;0.53;0.29;0.19;0.73;0;0;0;0.25;0;0;0;0.24;0;0;0;0.01;0.13;0.24;0.01;0;0;0.13;0;0;0;0
"2010-01-02 03:00:00";0.71;0;0;0;0;0;0.1;0;0;0;0.13;0.27;0.2;0.14;0;0.36;0;0;0;0;0;0;0;0;0;0.16;0.33;0.31;0;0;0;0;0.01;0;0;0;0;0;0;0.48;0;0.01;0.35;0;0.67;0.85;0;0.02;0.15;0;0;0;0.31;0.26;0;0;0;0;0.02;0;0;0;0;0;0;0;0;0;0;0;0.1;0.02;0;0;0.52;0;0.26;0.71;0;0;0;0;0;0.02;0;0;0;0;0;0;0.13;0.2;0.06;0.04;0;0.05;0;0;0;0
"2010-01-02 04:00:00";0.22;0;0;0;0;0;0.2;0;0;0.09;0;0.1;0;0.13;0;0.1;0;0;0;0;0;0;0;0;0;0.01;0.16;0.15;0;0;0;0;0.34;0;0;0;0;0;0;0.06;0.07;0.01;0.23;0;1.72;0.22;0;0.04;0.29;0;0;0;0.1;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.09;0.21;0.86;0;0;0;0;0;0.02;0.16;0.34;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2010-01-02 05:00:00";0;0;0;0;0;0;0;0;0;0;0;0;0.05;0.26;0;0;0;0;0.1;0;0;0;0;0;0;0.39;0;0.03;0;0;0;0;0;0;0;0;0;0;0;0.02;0.19;0;1.12;0;1.91;0;0;0;0;0;0;0;0;0;0.1;0.05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.02;0;0.1;0;1.07;0;2.75;0;0;0;0;0;0.09;0;0;0;0;0.14;0.04;0;0;0;0;0;0;0;0;0;0
"2010-01-02 06:00:00";0.09;0;0;0;0;0;0;0;0;0.06;0;0;0.41;0.58;0;0;0;0;0.1;0;0;0;0;0;0;0.16;0;0;0;0;0;0;0.82;0;0.07;0;0;0;0;0.1;0.12;0;0.28;0;0.16;0.1;0;0;0;0;0;0;0;0;0.12;0.11;0.01;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.02;0;0.04;0.04;0.6;0;0.45;0;0;0;0;0;0;0;0.93;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0
"2010-01-02 07:00:00";0;0;0;0;0;0;0;0;0;0.04;0;0;0.77;1.04;0;0;0;0;0;0;0;0;0;0;0;0;0.29;0;0;0;0;0;0.1;0;0;0;0;0;0;0.06;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.46;0.01;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.05;0;0;0;0;0;0;0;0;0;0;0.03;0;0;0.35;0.05;0;0;0;0;0;0;0;0;0;0
"2010-01-02 08:00:00";0;0;0;0;0;0;0;0;0;0.07;0;0;0.09;0.59;0;0;0;0;0;0;0;0;0;0.01;0;0;0.32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.01;0;0;0;0;0;0;0;0;0;0.02;0;0;0;0;0.02;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2010-01-02 09:00:00";0;0;0;0;0;0;0;0;0;0.01;0;0.11;0;0.48;0;0.01;0;0;0;0;0;0;0;0.01;0;0;0.13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2010-01-02 10:00:00";0;0;0;0;0;0;0;0;0.01;0.03;0;0;0;0;0;0;0;0;0;0;0;0;0;0.01;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2010-01-02 11:00:00";0;0;0;0;0;0;0;0;0;0.08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2010-01-02 12:00:00";0;0;0;0;0;0;0;0;0;0.09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2010-01-02 13:00:00";0;0;0;0;0;0;0;0;0;0.07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2010-01-02 14:00:00";0;0;0;0;0;0;0;0;0;0.05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.02;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2010-01-02 15:00:00";0;0;0;0;0;0;0;0;0;0.41;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.02;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2010-01-02 16:00:00";0;0;0;0;0;0;0.01;0;0.01;0.21;0;0;0.02;0;0;0;0;0;0;0;0;0;0;0.01;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.18;0;0;0;0;0;0;0;0;0;0;0;0.01;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2010-01-02 17:00:00";0;0;0;0;0;0;0;0;0;0.53;0;0;0;0;0;0;0;0;0;0;0;0;0;0.22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.02;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.21;0;0;0;0;0;0;0;0;0;0;0;0.13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2010-01-02 18:00:00";0;0;0;0;0;0;0;0;0;0.08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.11;0.02;0.62;0;0.02;0;0;0;0;0;0;0;0.34;0;0;0;0;0;0;0;0;0;0;0;0.81;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2010-01-02 19:00:00";0;0;0;0;0;0;0;0;0;0.08;0;0;0;0;0;0;0;0.01;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.01;0;0;0;0;0;0;0.09;0;0.01;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2010-01-02 20:00:00";0;0;0;0;0;0;0.54;0;0.01;0.08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.08;0.1;0;0;0;0;0.02;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.63;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2010-01-02 21:00:00";0;0;0;0;0;0;0;0.08;0.01;0.52;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.03;0;0;0;0;0;0;0.16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2010-01-02 22:00:00";0;0;0;0;0;0;0.02;0;0.03;0.94;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.01;0;0;0;0;0;0;0;0;0.05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2010-01-02 23:00:00";0;0;0;0;0;0;0.06;0;0.02;0.79;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.01;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2010-01-03 00:00:00";0;0;0;0;0;0.02;0.02;0.03;0.02;0.73;0;0;0;0;0;0;0;0;0;0;0;0;0;0.06;0;0;0;0.03;0;0;0;0;0;0;0;0;0;0;0;0.03;0;0;0;0;0;0;0;0;0.12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.03;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2010-01-03 01:00:00";0;0;0;0;0;0;0;0;0.01;0.43;0;0;0;0;0;0;0;0;0;0;0;0;0;0.68;0;0;0.01;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.25;0;0;0;0;0;0;0;0;0.01;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2010-01-03 02:00:00";0;0;0;0;0;0;0;0;0.01;0.25;0;0;0;0;0;0.08;0;0;0;0;0;0;0;0.25;0;0;0;0.06;0;0.07;0.05;0.04;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.03;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.49;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.1;0.04;0.07;0.1;0.1;0;0;0;0;0
"2010-01-03 03:00:00";0.15;0;0;0.2;0;0;0.1;0;0;0.11;0;0;0;0;0;0.02;0;0;0;0;0;0;0;0.3;0;0.06;0;0.07;0;0;0;0;0;0;0;0;0;0;0.34;0;0;0;0;0;0;0.2;0.02;0.04;0.08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.09;0;0;0;0;0;0;0;0.48;0;0;0;0;0;0;0;0.2;0;0;0.09;0.08;0;0;0;0.2;0;0;0;0;0;0;0;0;0;0;0;0
"2010-01-03 04:00:00";0.19;0;0;0;0;0;0;0;0.01;0.25;0;0;0;0;0.08;0;0;0.05;0;0;0;0;0;0;0;0;0.24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.12;1.57;0;0;0;0;0.1;0;0;0;0;0.05;0;0;0;0;0;0;0;0;0;0;0;0;0;0.1;0;0;0;1.02
"2010-01-03 05:00:00";0;0;0;0;0;0;0;0;0.52;0.9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.01;0;0.2;0;0;0;0;0;0;0;0;0;0.25;0.11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.02;0.06;0;0;0;0;0.13;0;0;0;0;1.03;0;0.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2010-01-03 06:00:00";0;0;0;0;0;0;0;0;0.08;0.07;0;0;0;0;0.21;0;0;0.16;0;0;0;0;0;0.99;0;0;0;0;0.06;0;0;0;0;0;0;0;0;0;0.25;0.01;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.47;0.52;0;0.09;0;0;0;0;0;0;0;0.05;0;0;0;0;0.2;0;0;0;0;0.03;0;0.05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.28
